Lat,Lon,Distance,uLat,uLon,uDist
27.64868555793534,-82.54937571583332,12.522620961700644,0.002298457935342668,0.0024827508333302717,0.15361997605668876
27.64868555793534,-82.54441021416666,12.258422639460347,0.002298457935342668,0.002482750833337377,0.15369194400505484
27.64868555793534,-82.5394447125,11.99609868399767,0.002298457935342668,0.0024827508333302717,0.1537681205655971
27.64868555793534,-82.53447921083333,11.735774786798606,0.002298457935342668,0.0024827508333302717,0.15384878109121347
27.64868555793534,-82.52951370916666,11.477587039462291,0.002298457935342668,0.002482750833337377,0.1539342155759737
27.64868555793534,-82.5245482075,11.221682888579563,0.002298457935342668,0.0024827508333302717,0.1540247280017835
27.64868555793534,-82.51958270583333,10.968222174358287,0.002298457935342668,0.002482750833337377,0.15412063517147936
27.64868555793534,-82.51461720416665,10.71737825684571,0.002298457935342668,0.0024827508333302717,0.1542222648696897
27.64868555793534,-82.5096517025,10.46933923241344,0.002298457935342668,0.002482750833337377,0.15432995318805165
27.64868555793534,-82.50468620083333,10.224309241397183,0.002298457935342668,0.0024827508333302717,0.15444404077886933
27.64868555793534,-82.49972069916666,9.982509865240628,0.002298457935342668,0.0024827508333302717,0.15456486779742976
27.64868555793534,-82.4947551975,9.744181607966096,0.002298457935342668,0.002482750833337377,0.15469276721457198
27.64868555793534,-82.48978969583334,9.50958545203348,0.002298457935342668,0.0024827508333302717,0.15482805616238943
27.64868555793534,-82.48482419416666,9.279004472379983,0.002298457935342668,0.002482750833337377,0.1549710249232454
27.64868555793534,-82.47985869249999,9.052745484262108,0.002298457935342668,0.0024827508333302717,0.15512192313093995
27.64868555793534,-82.47489319083333,8.83114069016042,0.002298457935342668,0.002482750833337377,0.15528094276038004
27.64868555793534,-82.46992768916667,8.614549278087713,0.002298457935342668,0.0024827508333302717,0.1554481974677724
27.64868555793534,-82.46496218749999,8.403358907873143,0.002298457935342668,0.0024827508333302717,0.15562369793635075
27.64868555793534,-82.45999668583333,8.197987003224974,0.002298457935342668,0.002482750833337377,0.15580732298711847
27.64868555793534,-82.45503118416667,7.998881745698317,0.002298457935342668,0.0024827508333302717,0.1559987864634382
27.64868555793534,-82.4500656825,7.806522642612018,0.002298457935342668,0.002482750833337377,0.15619760024344925
27.64868555793534,-82.44510018083332,7.621420515483451,0.002298457935342668,0.0024827508333302717,0.15640303423743984
27.64868555793534,-82.44013467916666,7.4441167306107765,0.002298457935342668,0.002482750833337377,0.15661407492755558
27.64868555793534,-82.4351691775,7.275181471916729,0.002298457935342668,0.0024827508333302717,0.1568293848491994
27.64868555793534,-82.43020367583333,7.115210842198764,0.002298457935342668,0.002482750833337377,0.1570472664444624
27.64868555793534,-82.42523817416665,6.964822577895871,0.002298457935342668,0.0024827508333302717,0.15726563477515443
27.64868555793534,-82.4202726725,6.8246501808255005,0.002298457935342668,0.0024827508333302717,0.157482004592851
27.64868555793534,-82.41530717083333,6.695335314924599,0.002298457935342668,0.002482750833337377,0.1576934979285416
27.64868555793534,-82.41034166916666,6.577518393005118,0.002298457935342668,0.0024827508333302717,0.15789687844560965
27.64868555793534,-82.4053761675,6.471827391572973,0.002298457935342668,0.002482750833337377,0.15808861792460027
27.64868555793534,-82.40041066583333,6.378865080050673,0.002298457935342668,0.0024827508333302717,0.15826499815179682
27.64868555793534,-82.39544516416666,6.299195026492095,0.002298457935342668,0.002482750833337377,0.1584222480404164
27.64868555793534,-82.39047966249998,6.233326929083295,0.002298457935342668,0.0024827508333302717,0.15855671116188416
27.64868555793534,-82.38551416083334,6.181701997022246,0.002298457935342668,0.0024827508333302717,0.1586650335666709
27.64868555793534,-82.38054865916666,6.04439739090479,0.002298457935342668,0.002482750833337377,0.15631525756527953
27.64868555793534,-82.37558315749999,5.864816234700079,0.002298457935342668,0.0024827508333302717,0.15658220389409164
27.64868555793534,-82.37061765583333,5.695787884535692,0.002298457935342668,0.002482750833337377,0.15685640433835216
27.64868555793534,-82.36565215416667,5.538278640408397,0.002298457935342668,0.0024827508333302717,0.1571343538792491
27.64868555793534,-82.3606866525,5.393297830567747,0.002298457935342668,0.002482750833337377,0.1574115249665798
27.64868555793534,-82.35572115083332,5.261881146453884,0.002298457935342668,0.0024827508333302717,0.15768234292120267
27.64868555793534,-82.35075564916667,5.145068068712067,0.002298457935342668,0.0024827508333302717,0.1579402596559347
27.64868555793534,-82.3457901475,5.043873331873493,0.002298457935342668,0.002482750833337377,0.15817795677343052
27.64868555793534,-82.34082464583332,4.959253116145422,0.002298457935342668,0.0024827508333302717,0.15838769724773058
27.64868555793534,-82.33585914416666,4.892067587339199,0.002298457935342668,0.002482750833337377,0.15856182167593072
27.64868555793534,-82.3308936425,4.843042392581855,0.002298457935342668,0.0024827508333302717,0.15869335236354934
27.64868555793534,-82.32592814083333,4.81273253802056,0.002298457935342668,0.002482750833337377,0.15877663325659844
27.64868555793534,-82.32096263916665,4.801492463609765,0.002298457935342668,0.0024827508333302717,0.1588079073848409
27.64868555793534,-82.3159971375,4.8094558739277185,0.002298457935342668,0.0024827508333302717,0.15878572816790099
27.64868555793534,-82.31103163583333,4.836527913479673,0.002298457935342668,0.002482750833337377,0.15871112352624187
27.64868555793534,-82.30606613416666,4.882390730114573,0.002298457935342668,0.0024827508333302717,0.15858747894116865
27.64868555793534,-82.3011006325,4.946521682299109,0.002298457935342668,0.002482750833337377,0.1584201636737881
27.64868555793534,-82.29613513083333,5.028221832088031,0.002298457935342668,0.0024827508333302717,0.15821597461678474
27.64868555793534,-82.29116962916666,5.126651281088388,0.002298457935342668,0.002482750833337377,0.15798249960108152
